,0
3674,0.7402
3675,0.7402
3676,0.7404
3677,0.7404
3678,0.7405
3679,0.7407
3680,0.7408
3681,0.7411
3682,0.7421
3683,0.7422
3684,0.7425
3685,0.7426
3686,0.7426
3687,0.7426
3688,0.7427
3689,0.7427
3690,0.7428
3691,0.7429
3692,0.7431
3693,0.7431
3694,0.7436
3695,0.744
3696,0.744
3697,0.7444
3698,0.7445
3699,0.7448
3700,0.7449
3701,0.7455
3702,0.7459
3703,0.7463
3704,0.7465
3705,0.7467
3706,0.7469
3707,0.7469
3708,0.7471
3709,0.7473
3710,0.7479
3711,0.7486
3712,0.7487
3713,0.7487
3714,0.7494
3715,0.7496
3716,0.7496
3717,0.7501
3718,0.7507
3719,0.7508
3720,0.7508
3721,0.7509
3722,0.751
3723,0.7511
3724,0.7515
3725,0.7515
3726,0.7519
3727,0.752
3728,0.7524
3729,0.7525
3730,0.7525
3731,0.7527
3732,0.7529
3733,0.753
3734,0.7532
3735,0.7533
3736,0.7535
3737,0.754
3738,0.7547
3739,0.755
3740,0.7553
3741,0.7553
3742,0.7554
3743,0.7556
3744,0.7561
3745,0.7561
3746,0.7562
3747,0.7562
3748,0.7563
3749,0.7564
3750,0.7564
3751,0.7565
3752,0.7567
3753,0.7571
3754,0.7572
3755,0.7574
3756,0.7574
3757,0.7575
3758,0.7575
3759,0.7578
3760,0.7579
3761,0.758
3762,0.7584
3763,0.7588
3764,0.7593
3765,0.7595
3766,0.7595
3767,0.7598
3768,0.7599
3769,0.7599
3770,0.7604
3771,0.7608
3772,0.761
3773,0.761
3774,0.761
3775,0.7612
3776,0.7614
3777,0.7619
3778,0.7621
3779,0.7623
3780,0.7623
3781,0.7624
3782,0.7625
3783,0.7628
3784,0.7629
3785,0.763
3786,0.7637
3787,0.7637
3788,0.7638
3789,0.7639
3790,0.7641
3791,0.7649
3792,0.7649
3793,0.7651
3794,0.7652
3795,0.7653
3796,0.7654
3797,0.7654
3798,0.7657
3799,0.7658
3800,0.7659
3801,0.7659
3802,0.7667
3803,0.767
3804,0.767
3805,0.7671
3806,0.7673
3807,0.7678
3808,0.7681
3809,0.7682
3810,0.7682
3811,0.7688
3812,0.7688
3813,0.7689
3814,0.769
3815,0.7695
3816,0.7698
3817,0.7698
3818,0.7705
3819,0.7707
3820,0.7711
3821,0.7712
3822,0.7712
3823,0.7713
3824,0.7714
3825,0.7716
3826,0.7717
3827,0.7718
3828,0.7718
3829,0.7719
3830,0.772
3831,0.7721
3832,0.7722
3833,0.7727
3834,0.7729
3835,0.7729
3836,0.773
3837,0.7735
3838,0.7736
3839,0.7737
3840,0.7737
3841,0.7738
3842,0.7738
3843,0.7739
3844,0.774
3845,0.7742
3846,0.7745
3847,0.7746
3848,0.7747
3849,0.7747
3850,0.7748
3851,0.775
3852,0.7751
3853,0.7751
3854,0.7757
3855,0.7761
3856,0.7761
3857,0.7764
3858,0.7765
3859,0.7766
3860,0.7769
3861,0.7773
3862,0.7773
3863,0.7774
3864,0.7775
3865,0.7778
3866,0.778
3867,0.7783
3868,0.7783
3869,0.7796
3870,0.7797
3871,0.7799
3872,0.7803
3873,0.7804
3874,0.7806
3875,0.7806
3876,0.7807
3877,0.7812
3878,0.7813
3879,0.7813
3880,0.7815
3881,0.7815
3882,0.7819
3883,0.7822
3884,0.7823
3885,0.7826
3886,0.7827
3887,0.7827
3888,0.783
3889,0.7835
3890,0.7837
3891,0.7844
3892,0.7844
3893,0.7846
3894,0.7854
3895,0.7854
3896,0.7857
3897,0.7858
3898,0.7858
3899,0.7859
3900,0.786
3901,0.7862
3902,0.7863
3903,0.7864
3904,0.7864
3905,0.7869
3906,0.7873
3907,0.7873
3908,0.7879
3909,0.7879
3910,0.788
3911,0.7882
3912,0.7882
3913,0.7884
3914,0.7884
3915,0.7885
3916,0.7886
3917,0.7888
3918,0.7889
3919,0.7893
3920,0.7893
3921,0.7894
3922,0.7894
3923,0.7896
3924,0.7896
3925,0.7897
3926,0.7898
3927,0.79
3928,0.7903
3929,0.7903
3930,0.7904
3931,0.7906
3932,0.7907
3933,0.7909
3934,0.791
3935,0.7911
3936,0.7913
3937,0.7915
3938,0.7917
3939,0.792
3940,0.7925
3941,0.7928
3942,0.793
3943,0.7933
3944,0.7937
3945,0.7937
3946,0.7939
3947,0.7941
3948,0.7944
3949,0.7948
3950,0.7949
3951,0.795
3952,0.7952
3953,0.7956
3954,0.7959
3955,0.7959
3956,0.796
3957,0.796
3958,0.7961
3959,0.7965
3960,0.7965
3961,0.7967
3962,0.7968
3963,0.7969
3964,0.7972
3965,0.7972
3966,0.7973
3967,0.7981
3968,0.7982
3969,0.7985
3970,0.799
3971,0.7995
3972,0.7996
3973,0.7999
3974,0.8003
3975,0.8004
3976,0.8005
3977,0.8006
3978,0.8008
3979,0.8008
3980,0.8012
3981,0.8012
3982,0.8019
3983,0.8019
3984,0.8019
3985,0.8024
3986,0.8025
3987,0.8027
3988,0.8027
3989,0.8029
3990,0.8029
3991,0.8031
3992,0.8032
3993,0.8034
3994,0.8036
3995,0.8037
3996,0.804
3997,0.804
3998,0.8041
3999,0.8042
4000,0.8048
4001,0.8049
4002,0.8053
4003,0.8061
4004,0.8062
4005,0.8063
4006,0.8064
4007,0.8064
4008,0.8065
4009,0.8066
4010,0.8069
4011,0.8071
4012,0.8075
4013,0.8075
4014,0.8076
4015,0.8078
4016,0.8084
4017,0.8084
4018,0.8086
4019,0.8087
4020,0.8088
4021,0.8089
4022,0.809
4023,0.8092
4024,0.8093
4025,0.8095
4026,0.81
4027,0.8101
4028,0.8104
4029,0.8105
4030,0.8109
4031,0.811
4032,0.8111
4033,0.8114
4034,0.8115
4035,0.8117
4036,0.8118
4037,0.8122
4038,0.8125
4039,0.8132
4040,0.8133
4041,0.8133
4042,0.8135
4043,0.814
4044,0.8141
4045,0.8145
4046,0.8145
4047,0.8146
4048,0.8147
4049,0.8152
4050,0.8153
4051,0.8157
4052,0.8157
4053,0.8159
4054,0.816
4055,0.8163
4056,0.8166
4057,0.8166
4058,0.8169
4059,0.8174
4060,0.8176
4061,0.8178
4062,0.8178
4063,0.8181
4064,0.8184
4065,0.8186
4066,0.8187
4067,0.8187
4068,0.8194
4069,0.8199
4070,0.8199
4071,0.82
4072,0.82
4073,0.8204
4074,0.8204
4075,0.8206
4076,0.8207
4077,0.8209
4078,0.8212
4079,0.8213
4080,0.8216
4081,0.8219
4082,0.8223
4083,0.8223
4084,0.8228
4085,0.8229
4086,0.823
4087,0.8234
4088,0.8237
4089,0.8238
4090,0.8238
4091,0.824
4092,0.8241
4093,0.8242
4094,0.8253
4095,0.826
4096,0.826
4097,0.826
4098,0.826
4099,0.8263
4100,0.8264
4101,0.8264
4102,0.8265
4103,0.8265
4104,0.8268
4105,0.827
4106,0.8271
4107,0.8273
4108,0.8274
4109,0.8276
4110,0.828
4111,0.828
4112,0.8286
4113,0.8291
4114,0.8293
4115,0.8295
4116,0.8298
4117,0.8302
4118,0.8303
4119,0.8304
4120,0.8309
4121,0.8316
4122,0.8319
4123,0.832
4124,0.832
4125,0.8325
4126,0.8327
4127,0.8328
4128,0.8328
4129,0.833
4130,0.8331
4131,0.8335
4132,0.8341
4133,0.8343
4134,0.8344
4135,0.8348
4136,0.8348
4137,0.8353
4138,0.8355
4139,0.8358
4140,0.8358
4141,0.8359
4142,0.8359
4143,0.8359
4144,0.8359
4145,0.8359
4146,0.8361
4147,0.8361
4148,0.8362
4149,0.8363
4150,0.8365
4151,0.8366
4152,0.837
4153,0.8371
4154,0.8372
4155,0.8374
4156,0.8377
4157,0.8378
4158,0.8379
4159,0.838
4160,0.8381
4161,0.8385
4162,0.8385
4163,0.8388
4164,0.8388
4165,0.8389
4166,0.8391
4167,0.8392
4168,0.8392
4169,0.8392
4170,0.8396
4171,0.8398
4172,0.84
4173,0.8402
4174,0.8403
4175,0.8408
4176,0.8409
4177,0.841
4178,0.8411
4179,0.8412
4180,0.8413
4181,0.8415
4182,0.8416
4183,0.8418
4184,0.8419
4185,0.8421
4186,0.8422
4187,0.8422
4188,0.8423
4189,0.8428
4190,0.8429
4191,0.843
4192,0.8431
4193,0.8433
4194,0.8434
4195,0.8436
4196,0.8442
4197,0.8444
4198,0.8447
4199,0.8448
4200,0.8448
4201,0.8449
4202,0.8449
4203,0.8451
4204,0.8454
4205,0.8454
4206,0.8455
4207,0.8462
4208,0.8463
4209,0.8463
4210,0.8469
4211,0.847
4212,0.8471
4213,0.8474
4214,0.8476
4215,0.8477
4216,0.8477
4217,0.8478
4218,0.8478
4219,0.8483
4220,0.8483
4221,0.8483
4222,0.8484
4223,0.8485
4224,0.8488
4225,0.8488
4226,0.8488
4227,0.849
4228,0.8491
4229,0.8492
4230,0.8499
4231,0.8499
4232,0.8502
4233,0.8502
4234,0.8504
4235,0.8504
4236,0.8504
4237,0.8506
4238,0.8507
4239,0.851
4240,0.8514
4241,0.8516
4242,0.8519
4243,0.8527
4244,0.8527
4245,0.8527
4246,0.853
4247,0.8531
4248,0.8532
4249,0.8532
4250,0.8538
4251,0.8542
4252,0.8543
4253,0.8545
4254,0.8546
4255,0.8547
4256,0.8554
4257,0.8556
4258,0.8556
4259,0.8556
4260,0.8557
4261,0.8557
4262,0.8557
4263,0.8558
4264,0.856
4265,0.8564
4266,0.8565
4267,0.8565
4268,0.8567
4269,0.8567
4270,0.8568
4271,0.8569
4272,0.8571
4273,0.8573
4274,0.8582
4275,0.8583
4276,0.8583
4277,0.8585
4278,0.8585
4279,0.8588
4280,0.8591
4281,0.8593
4282,0.8594
4283,0.8596
4284,0.8599
4285,0.8605
4286,0.8605
4287,0.8606
4288,0.8607
4289,0.8608
4290,0.8609
4291,0.861
4292,0.8611
4293,0.863
4294,0.8639
4295,0.8645
4296,0.8646
4297,0.8648
4298,0.865
4299,0.8651
4300,0.8654
4301,0.8656
4302,0.8662
4303,0.8663
4304,0.8666
4305,0.8666
4306,0.8668
4307,0.8671
4308,0.8675
4309,0.8678
4310,0.868
4311,0.8682
4312,0.8682
4313,0.8683
4314,0.8683
4315,0.8685
4316,0.8687
4317,0.8688
4318,0.8694
4319,0.8694
4320,0.8695
4321,0.8695
4322,0.8696
4323,0.8699
4324,0.87
4325,0.8702
4326,0.8704
4327,0.8706
4328,0.8707
4329,0.8708
4330,0.8709
4331,0.871
4332,0.8712
4333,0.8719
4334,0.872
4335,0.872
4336,0.8722
4337,0.8726
4338,0.8727
4339,0.8728
4340,0.8731
4341,0.8733
4342,0.8733
4343,0.8738
4344,0.8738
4345,0.8738
4346,0.8739
4347,0.8741
4348,0.8749
4349,0.875
4350,0.875
4351,0.8753
4352,0.8755
4353,0.8755
4354,0.8758
4355,0.8759
4356,0.876
4357,0.876
4358,0.8761
4359,0.8762
4360,0.8762
4361,0.8768
4362,0.877
4363,0.877
4364,0.877
4365,0.8774
4366,0.8776
4367,0.8777
4368,0.8777
4369,0.8777
4370,0.8779
4371,0.878
4372,0.8782
4373,0.8782
4374,0.8785
4375,0.8786
4376,0.8786
4377,0.8787
4378,0.8788
4379,0.8788
4380,0.8788
4381,0.8788
4382,0.8789
4383,0.8794
4384,0.8795
4385,0.8796
4386,0.8799
4387,0.8799
4388,0.8799
4389,0.8812
4390,0.8816
4391,0.8816
4392,0.8818
4393,0.8819
4394,0.8819
4395,0.8822
4396,0.8822
4397,0.8823
4398,0.8826
4399,0.8826
4400,0.8827
4401,0.883
4402,0.8831
4403,0.8834
4404,0.8836
4405,0.8836
4406,0.8838
4407,0.8838
4408,0.8839
4409,0.8839
4410,0.884
4411,0.8846
4412,0.8847
4413,0.885
4414,0.885
4415,0.8853
4416,0.8855
4417,0.8856
4418,0.8857
4419,0.8857
4420,0.886
4421,0.886
4422,0.886
4423,0.8864
4424,0.8864
4425,0.8867
4426,0.8867
4427,0.8868
4428,0.8869
4429,0.8871
4430,0.8872
4431,0.8873
4432,0.8874
4433,0.8876
4434,0.8877
4435,0.8879
4436,0.888
4437,0.8883
4438,0.8883
4439,0.8883
4440,0.8887
4441,0.8889
4442,0.889
4443,0.8891
4444,0.8892
4445,0.8893
4446,0.8893
4447,0.8893
4448,0.8893
4449,0.8895
4450,0.8895
4451,0.8896
4452,0.8898
4453,0.8898
4454,0.89
4455,0.89
4456,0.8902
4457,0.8906
4458,0.8906
4459,0.8907
4460,0.8911
4461,0.8912
4462,0.8914
4463,0.8916
4464,0.8918
4465,0.892
4466,0.8924
4467,0.8925
4468,0.8929
4469,0.8933
4470,0.8934
4471,0.8935
4472,0.8946
4473,0.8946
4474,0.8947
4475,0.8949
4476,0.8949
4477,0.8951
4478,0.8952
4479,0.8952
4480,0.8952
4481,0.8953
4482,0.8959
4483,0.8978
4484,0.8978
4485,0.8979
4486,0.8982
4487,0.8984
4488,0.8984
4489,0.8986
4490,0.8988
4491,0.8989
4492,0.8992
4493,0.8996
4494,0.8997
4495,0.9003
4496,0.9004
4497,0.9006
4498,0.9006
4499,0.9007
4500,0.9007
4501,0.9014
4502,0.9014
4503,0.9016
4504,0.9017
4505,0.902
4506,0.902
4507,0.9021
4508,0.9021
4509,0.9022
4510,0.9023
4511,0.9034
4512,0.9039
4513,0.904
4514,0.9046
4515,0.9047
4516,0.9049
4517,0.905
4518,0.9051
4519,0.9053
4520,0.9055
4521,0.9056
4522,0.9057
4523,0.9057
4524,0.9057
4525,0.9059
4526,0.906
4527,0.9061
4528,0.9061
4529,0.9063
4530,0.9068
4531,0.9068
4532,0.9072
4533,0.9073
4534,0.9078
4535,0.9078
4536,0.9082
4537,0.9083
4538,0.9083
4539,0.9087
4540,0.9088
4541,0.9088
4542,0.9092
4543,0.9095
4544,0.91
4545,0.9101
4546,0.9102
4547,0.9103
4548,0.9108
4549,0.9111
4550,0.9114
4551,0.9116
4552,0.9117
4553,0.9117
4554,0.9119
4555,0.9123
4556,0.9127
4557,0.9129
4558,0.9132
4559,0.9134
4560,0.914
4561,0.914
4562,0.9145
4563,0.9149
4564,0.9153
4565,0.9154
4566,0.9157
4567,0.9157
4568,0.916
4569,0.9163
4570,0.9165
4571,0.9166
4572,0.9179
4573,0.918
4574,0.9181
4575,0.9187
4576,0.9188
4577,0.9188
4578,0.9189
4579,0.9189
4580,0.919
4581,0.9191
4582,0.9192
4583,0.9194
4584,0.9197
4585,0.9199
4586,0.9199
4587,0.92
4588,0.9202
4589,0.9204
4590,0.9207
4591,0.9208
4592,0.9212
4593,0.9214
4594,0.9215
4595,0.9215
4596,0.9217
4597,0.9217
4598,0.9228
4599,0.9228
4600,0.9232
4601,0.9232
4602,0.9239
4603,0.924
4604,0.9251
4605,0.9251
4606,0.9251
4607,0.9252
4608,0.9253
4609,0.9257
4610,0.9259
4611,0.9259
4612,0.926
4613,0.926
4614,0.9262
4615,0.9263
4616,0.9265
4617,0.9265
4618,0.9265
4619,0.9269
4620,0.927
4621,0.9272
4622,0.9277
4623,0.9278
4624,0.9278
4625,0.9281
4626,0.9281
4627,0.9285
4628,0.9288
4629,0.9291
4630,0.9294
4631,0.9296
4632,0.9296
4633,0.9297
4634,0.93
4635,0.9301
4636,0.9304
4637,0.9308
4638,0.9313
4639,0.9314
4640,0.9315
4641,0.9316
4642,0.9318
4643,0.9319
4644,0.9323
4645,0.9323
4646,0.9325
4647,0.9325
4648,0.9328
4649,0.9328
4650,0.9329
4651,0.933
4652,0.9338
4653,0.9338
4654,0.9342
4655,0.9343
4656,0.9344
4657,0.9346
4658,0.9348
4659,0.935
4660,0.9351
4661,0.9352
4662,0.9353
4663,0.9353
4664,0.9354
4665,0.9354
4666,0.9356
4667,0.9358
4668,0.936
4669,0.9361
4670,0.9361
4671,0.9364
4672,0.9366
4673,0.9367
4674,0.9367
4675,0.9368
4676,0.937
4677,0.9371
4678,0.9381
4679,0.9381
4680,0.9382
4681,0.9384
4682,0.9388
4683,0.9389
4684,0.939
4685,0.9392
4686,0.9397
4687,0.9398
4688,0.9403
4689,0.9404
4690,0.9404
4691,0.9405
4692,0.9411
4693,0.9411
4694,0.9413
4695,0.9413
4696,0.9414
4697,0.9418
4698,0.9418
4699,0.9423
4700,0.9424
4701,0.9424
4702,0.9426
4703,0.9429
4704,0.9431
4705,0.9431
4706,0.9435
4707,0.9435
4708,0.9436
4709,0.9436
4710,0.9436
4711,0.9437
4712,0.9437
4713,0.9441
4714,0.9441
4715,0.9447
4716,0.9448
4717,0.9448
4718,0.9449
4719,0.945
4720,0.9451
4721,0.9453
4722,0.9454
4723,0.9457
4724,0.9457
4725,0.9458
4726,0.946
4727,0.946
4728,0.9461
4729,0.9461
4730,0.9464
4731,0.9468
4732,0.9469
4733,0.9474
4734,0.9475
4735,0.948
4736,0.948
4737,0.948
4738,0.9482
4739,0.9487
4740,0.9488
4741,0.9488
4742,0.949
4743,0.949
4744,0.9491
4745,0.9493
4746,0.9497
4747,0.9498
4748,0.9503
4749,0.9504
4750,0.9505
4751,0.9506
4752,0.9506
4753,0.9506
4754,0.9514
4755,0.9514
4756,0.9525
4757,0.9528
4758,0.9529
4759,0.9532
4760,0.9533
4761,0.9538
4762,0.9548
4763,0.9551
4764,0.9553
4765,0.956
4766,0.956
4767,0.9561
4768,0.9562
4769,0.9568
4770,0.9569
4771,0.9571
4772,0.9572
4773,0.9572
4774,0.9574
4775,0.9579
4776,0.958
4777,0.9582
4778,0.9582
4779,0.9583
4780,0.9583
4781,0.9583
4782,0.9585
4783,0.9586
4784,0.9587
4785,0.9588
4786,0.9591
4787,0.9593
4788,0.9596
4789,0.9599
4790,0.9601
4791,0.9605
4792,0.9608
4793,0.961
4794,0.9611
4795,0.9611
4796,0.9614
4797,0.9614
4798,0.9615
4799,0.9616
4800,0.9618
4801,0.9619
4802,0.9619
4803,0.9621
4804,0.9622
4805,0.9624
4806,0.9624
4807,0.9632
4808,0.9635
4809,0.9635
4810,0.9636
4811,0.9641
4812,0.9641
4813,0.9644
4814,0.9645
4815,0.965
4816,0.9652
4817,0.9653
4818,0.9662
4819,0.9663
4820,0.9664
4821,0.9668
4822,0.9673
4823,0.9673
4824,0.9673
4825,0.9674
4826,0.9674
4827,0.9675
4828,0.9677
4829,0.9677
4830,0.9679
4831,0.9679
4832,0.968
4833,0.9682
4834,0.9685
4835,0.9687
4836,0.9689
4837,0.9689
4838,0.969
4839,0.9692
4840,0.9692
4841,0.9693
4842,0.9697
4843,0.9699
4844,0.97
4845,0.97
4846,0.9705
4847,0.9707
4848,0.9707
4849,0.9707
4850,0.971
4851,0.9716
4852,0.9723
4853,0.9725
4854,0.9726
4855,0.973
4856,0.9732
4857,0.9733
4858,0.9735
4859,0.9735
4860,0.9737
4861,0.9739
4862,0.9743
4863,0.9749
4864,0.9751
4865,0.9752
4866,0.9756
4867,0.9758
4868,0.9761
4869,0.9766
4870,0.9767
4871,0.9767
4872,0.9768
4873,0.9768
4874,0.9775
4875,0.9781
4876,0.9781
4877,0.9782
4878,0.9782
4879,0.9783
4880,0.9785
4881,0.9786
4882,0.979
4883,0.9791
4884,0.9798
4885,0.9799
4886,0.98
4887,0.9803
4888,0.9806
4889,0.9807
4890,0.9807
4891,0.9808
4892,0.981
4893,0.9818
4894,0.9818
4895,0.982
4896,0.9823
4897,0.9824
4898,0.9824
4899,0.9825
4900,0.9828
4901,0.9829
4902,0.9833
4903,0.9833
4904,0.9835
4905,0.9837
4906,0.984
4907,0.9843
4908,0.9843
4909,0.9844
4910,0.9844
4911,0.9845
4912,0.9848
4913,0.985
4914,0.9852
4915,0.9856
4916,0.9858
4917,0.986
4918,0.9862
4919,0.9863
4920,0.9869
4921,0.987
4922,0.987
4923,0.987
4924,0.9872
4925,0.9872
4926,0.9874
4927,0.9877
4928,0.9878
4929,0.9879
4930,0.988
4931,0.988
4932,0.9881
4933,0.9883
4934,0.9885
4935,0.9891
4936,0.9891
4937,0.9894
4938,0.9896
4939,0.9899
4940,0.99
4941,0.9901
4942,0.9904
4943,0.9905
4944,0.9907
4945,0.9911
4946,0.9912
4947,0.9919
4948,0.992
4949,0.9922
4950,0.9923
4951,0.9926
4952,0.9928
4953,0.9928
4954,0.9931
4955,0.9932
4956,0.9932
4957,0.9932
4958,0.9935
4959,0.9938
4960,0.9939
4961,0.9942
4962,0.9943
4963,0.9945
4964,0.9945
4965,0.9946
4966,0.9949
4967,0.995
4968,0.995
4969,0.9951
4970,0.9952
4971,0.9953
4972,0.9954
4973,0.9954
4974,0.9956
4975,0.9956
4976,0.9956
4977,0.9957
4978,0.9959
4979,0.9962
4980,0.9965
4981,0.9965
4982,0.9968
4983,0.997
4984,0.9971
4985,0.9972
4986,0.9976
4987,0.9979
4988,0.998
4989,0.998
4990,0.9981
4991,0.9982
4992,0.9985
4993,0.9986
4994,0.9988
4995,0.9989
4996,0.999
4997,0.9991
4998,0.9993
4999,0.9994
